Year,Month,State,Location,Food,Ingredient,Species,Genus,Status,Illnesses,Hospitalizations,Fatalities
2007,January,Oregon,Religious Facility,,,Norovirus unknown,Norovirus,Confirmed,16,0,0
2007,March,North Dakota,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,16,0,0
2007,April,New York,Residence; Grocery Store,Vanilla Cake,Other Baked Goods,Norovirus unknown,Norovirus,Confirmed,16,0,0
2007,January,Ohio,Restaurant; Banquet Facility,,,Norovirus genogroup II,Norovirus,Confirmed,15,0,0
2007,March,Tennessee,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,15,0,0
2007,January,North Carolina,Restaurant,"Chicken, Nuggets/Fingers",,Norovirus unknown,Norovirus,Confirmed,15,0,0
2007,February,Washington,Catering Service,"Sandwich, Other",,Norovirus genogroup I,Norovirus,Confirmed,14,0,0
2007,May,Connecticut,Restaurant,House Salad; Ice,,Norovirus genogroup I,Norovirus,Confirmed,14,0,0
2007,October,Colorado,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,14,0,0
2007,November,New York,Catering Service,Chef Salad,Leafy Green,Norovirus genogroup I,Norovirus,Confirmed,14,0,0
2007,January,Minnesota,Catering Service,,,Norovirus genogroup I,Norovirus,Confirmed,13,0,0
2007,February,Hawaii,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,13,0,0
2007,May,Wisconsin,Catering Service,"Onion, Unspecified",,Norovirus genogroup II,Norovirus,Confirmed,13,0,0
2007,December,Hawaii,Assisted Living Facility,,,Norovirus unknown,Norovirus,Confirmed,13,0,0
2007,January,New York,Restaurant,Coleslaw,Leafy Green,Norovirus genogroup I,Norovirus,Confirmed,12,0,0
2007,February,New Jersey,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,12,0,0
2007,June,Virginia,Restaurant,"Salad, Unspecified",,Norovirus genogroup I,Norovirus,Confirmed,12,0,0
2007,October,Tennessee,Catering Service,,,Norovirus genogroup I,Norovirus,Confirmed,12,0,0
2007,January,Oregon,Restaurant; Residence,,,Norovirus genogroup II,Norovirus,Confirmed,12,0,0
2007,December,Maryland,Restaurant,Shrimp Salad,,Norovirus genogroup II,Norovirus,Confirmed,12,0,0
2007,December,Oregon,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,12,0,0
2007,December,Minnesota,Banquet Facility,"Soup, Other",,Norovirus genogroup I,Norovirus,Confirmed,11,0,0
2007,January,Connecticut,Restaurant,"Quiche; Whole Milk, Pasteurized",,Norovirus genogroup II,Norovirus,Confirmed,11,0,0
2007,February,Maryland,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,11,0,0
2007,November,Tennessee,Restaurant,"Bread, Unspecified; Dips, Unspecified",,Norovirus genogroup II,Norovirus,Confirmed,11,1,0
2007,January,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,10,0,0
2007,February,Tennessee,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,10,0,0
2007,April,New York,Residence,,,Norovirus genogroup I,Norovirus,Confirmed,10,0,0
2007,May,Georgia,Residence,Strawberries,"Fruit, Unspecified",Norovirus genogroup I,Norovirus,Confirmed,10,0,0
2007,January,Wisconsin,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,10,0,0
2007,April,Maryland,Residence,"Lemonade, Unspecified; Turkey Salad; Ice","Fruit, Unspecified; Water; Turkey; Water",Norovirus genogroup II,Norovirus,Confirmed,10,0,0
2007,June,Ohio,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,10,0,0
2007,October,New Hampshire,Catering Service,,,Norovirus genogroup II,Norovirus,Confirmed,10,0,0
2007,March,Rhode Island,Banquet Facility,,,Norovirus unknown,Norovirus,Confirmed,10,0,0
2007,May,California,Restaurant; Residence; Grocery Store,,,Norovirus unknown,Norovirus,Confirmed,10,0,0
2007,July,Minnesota,Banquet Facility,Oysters,,Norovirus genogroup I,Norovirus,Confirmed,9,0,0
2007,December,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,9,2,0
2007,January,Idaho,Restaurant,Lettuce-Based Salads Unspecified,,Norovirus genogroup II,Norovirus,Confirmed,9,0,0
2007,February,Wisconsin,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,9,0,0
2007,September,Florida,Restaurant,"Sandwich, Submarine",,Norovirus genogroup II,Norovirus,Confirmed,9,0,0
2007,April,Hawaii,Restaurant,"Sandwich, Other Specialty",,Norovirus unknown,Norovirus,Confirmed,9,0,0
2007,June,Virginia,Restaurant,Crab And Artichoke Dip,,Norovirus genogroup I,Norovirus,Confirmed,8,0,0
2007,September,Colorado,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,8,0,0
2007,April,Oregon,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,8,0,0
2007,June,Iowa,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,8,0,0
2007,June,Ohio,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,8,0,0
2007,December,Tennessee,Restaurant,Raw Oysters,,Norovirus genogroup II,Norovirus,Confirmed,8,0,0
2007,May,Connecticut,Restaurant,Tap Water,Water,Norovirus genogroup I,Norovirus,Confirmed,7,0,0
2007,September,New Jersey,,,,Norovirus genogroup I,Norovirus,Confirmed,7,0,0
2007,March,Florida,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,7,0,0
2007,March,Wisconsin,Residence,Fruit Salad,,Norovirus genogroup II,Norovirus,Confirmed,7,0,0
2007,January,Colorado,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,7,0,0
2007,January,Oregon,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,7,0,0
2007,July,Virginia,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,7,1,0
2007,March,Georgia,Restaurant,"Salsa, Unspecified; Chips, Tortilla",,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2007,June,Washington,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2007,July,Colorado,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2007,September,Ohio,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2007,November,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2007,November,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,6,0,0
2007,December,California,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,6,0,0
2007,January,Oregon,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,6,0,0
2007,June,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,5,0,0
2007,January,Wisconsin,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,5,0,0
2007,February,Connecticut,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,5,1,0
2007,May,New York,Restaurant,Shrimp,Crustacean,Norovirus unknown,Norovirus,Confirmed,5,0,0
2007,January,Tennessee,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,4,0,0
2007,March,Maine,,,,Norovirus genogroup I,Norovirus,Confirmed,4,0,0
2007,March,Minnesota,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,4,1,0
2007,June,Ohio,Restaurant,"Steak, Other",,Norovirus genogroup I,Norovirus,Confirmed,4,0,0
2007,August,California,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,4,1,0
2007,January,Tennessee,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,4,0,0
2007,February,Tennessee,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,4,0,0
2007,August,Oregon,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,4,0,0
2007,April,Colorado,Restaurant,"Sushi, Unspecified",,Norovirus unknown,Norovirus,Confirmed,4,0,0
2007,January,Illinois,Restaurant,,,Norovirus genogroup I,Norovirus,Confirmed,3,0,0
2007,March,Ohio,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,3,1,0
2007,May,Ohio,Restaurant,"Chicken, Fried",,Norovirus genogroup II,Norovirus,Confirmed,3,2,0
2007,June,Arizona,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,3,0,0
2007,October,Wisconsin,Residence,,,Norovirus genogroup II,Norovirus,Confirmed,3,0,0
2007,June,Colorado,Restaurant,,,Norovirus unknown,Norovirus,Confirmed,3,0,0
2007,April,Ohio,Restaurant,,,Norovirus genogroup II,Norovirus,Confirmed,2,0,0
2007,July,Maine,,"Mussels, Steamed",,Paralytic shellfish poison,Paralytic,Confirmed,4,4,0
2007,May,Illinois,Residence,"Soup, Puffer Fish",,Puffer fish tetrodotoxin,Puffer,Confirmed,2,1,0
2007,February,Maine,,,,Rotavirus,Rotavirus,Confirmed,16,0,0
2007,June,Illinois,Restaurant; Fair/Festival,Hummus,,Salmonella enterica,Salmonella,Confirmed,802,29,0
2007,February,Multistate,Residence,Pot Pie,,Salmonella enterica,Salmonella,Confirmed,401,108,3
2007,January,Multistate,Residence,"Eggs, Scrambled",Egg,Salmonella enterica,Salmonella,Confirmed,81,9,0
2007,January,Florida,,Mashed Potato/Gravy,,Salmonella enterica,Salmonella,Confirmed,79,0,0
2007,December,Pennsylvania,Restaurant,"Eggs, Unspecified; Desserts; Dessert, Other",,Salmonella enterica,Salmonella,Confirmed,78,2,0
2007,February,Multistate,Residence; Grocery Store,"Lettuce, Unspecified; Spinach",Leafy Green; Leafy Green,Salmonella enterica,Salmonella,Confirmed,76,4,0
2007,October,Georgia,Catering Service; Fair/Festival,"Pork, Bbq",Pork,Salmonella enterica,Salmonella,Confirmed,67,5,0
2007,September,Pennsylvania,,"Pork, Roasted",,Salmonella enterica,Salmonella,Confirmed,66,3,0
2007,June,Multistate,Restaurant; Residence,"Tomato, Beefsteak",Vine-Stalk Eg. Tomato,Salmonella enterica,Salmonella,Confirmed,65,11,0
2007,April,Massachusetts,Restaurant; Residence; Grocery Store,,,Salmonella enterica,Salmonella,Confirmed,62,10,0
2007,April,Wisconsin,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,53,0,0
2007,December,Multistate,Restaurant; Residence; Hospital,Cantaloupe,,Salmonella enterica,Salmonella,Confirmed,53,17,0
2007,June,Washington DC,Restaurant; Residence,"Tomato, Unspecified; Avocado, Unspecified; Guacamole, Unspecified; Cilantro, Unspecified",,Salmonella enterica,Salmonella,Confirmed,46,0,0
2007,August,Multistate,Restaurant; Grocery Store,"Fish, Ahi",,Salmonella enterica,Salmonella,Confirmed,44,5,0
2007,October,Multistate,Residence,"Ground Beef, Unspecified",,Salmonella enterica,Salmonella,Confirmed,43,15,0
2007,July,Virginia,Restaurant; Residence,"Cheese, Unspecified; Shami Kabob",,Salmonella enterica,Salmonella,Confirmed,33,4,0
2007,January,Georgia,Restaurant,"Pork, Smoked",,Salmonella enterica,Salmonella,Confirmed,31,14,0
2007,March,North Carolina,Restaurant,"Pudding, Banana",,Salmonella enterica,Salmonella,Confirmed,31,4,0
2007,April,Louisiana,,"Chicken, Bbq",Chicken,Salmonella enterica,Salmonella,Confirmed,31,5,1
2007,May,New Jersey,Restaurant,"Fruit Salad; Green Salad; Cantaloupe; Honeydew Melon; Grapes, Unspecified",,Salmonella enterica,Salmonella,Confirmed,30,5,0
2007,December,Georgia,Restaurant,"Turkey, Roasted; Stuffing, Unspecified",,Salmonella enterica,Salmonella,Confirmed,27,3,0
2007,July,Florida,Restaurant; Residence,Imperial Rice,,Salmonella other,Salmonella,Confirmed,27,9,0
2007,June,New Hampshire,Catering Service,,,Salmonella enterica,Salmonella,Confirmed,26,0,0
2007,November,Ohio,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,26,2,0
2007,May,North Carolina,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,25,0,0
2007,February,California,Restaurant; Residence,Bean Sprouts,,Salmonella enterica,Salmonella,Confirmed,24,3,0
2007,June,Ohio,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,24,3,0
2007,July,North Carolina,Restaurant,"Pudding, Banana",,Salmonella enterica,Salmonella,Confirmed,24,6,0
2007,June,Arizona,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,23,13,0
2007,October,Minnesota,Restaurant,"Tomato, Unspecified",,Salmonella enterica,Salmonella,Confirmed,23,1,0
2007,April,Missouri,Unknown,,,Salmonella enterica,Salmonella,Confirmed,22,5,0
2007,August,Ohio,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,22,10,0
2007,April,Massachusetts,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,21,1,0
2007,May,California,,Bean Sprouts,Sprouts,Salmonella enterica,Salmonella,Confirmed,20,0,0
2007,August,Multistate,,"Shredded Cheese, Pasteurized",Cheese,Salmonella enterica,Salmonella,Confirmed,20,9,0
2007,October,South Carolina,Residence,"Pork, Bbq",,Salmonella enterica,Salmonella,Confirmed,20,0,0
2007,November,Massachusetts,Unknown,"Lamb, Unspecified; Ground Beef, Other",,Salmonella enterica,Salmonella,Confirmed,20,11,0
2007,February,Alaska,Residence,,,Salmonella enterica,Salmonella,Confirmed,18,1,0
2007,February,Illinois,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,18,3,0
2007,August,Minnesota,Restaurant,"Salsa, Unspecified",,Salmonella enterica,Salmonella,Confirmed,18,2,0
2007,January,Tennessee,Restaurant,"Bbq, Unspecified; Coleslaw",,Salmonella enterica,Salmonella,Confirmed,16,4,0
2007,June,California,Residence,Mole,,Salmonella enterica,Salmonella,Confirmed,16,2,0
2007,August,New Jersey,,Chicken; Green Salad,,Salmonella enterica,Salmonella,Confirmed,16,11,0
2007,February,Indiana,Restaurant,"Eggs, Scrambled",,Salmonella enterica,Salmonella,Confirmed,15,6,0
2007,April,Multistate,Residence,Alfalfa Sprouts,Sprouts,Salmonella enterica,Salmonella,Confirmed,15,0,0
2007,August,Washington,Residence,"Nachos, Unspecified",,Salmonella enterica,Salmonella,Confirmed,15,4,0
2007,March,Wyoming,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,14,2,0
2007,April,South Carolina,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,14,3,0
2007,November,California,Residence,Turkey; Macaroni And Cheese,,Salmonella enterica,Salmonella,Confirmed,14,3,0
2007,November,Michigan,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,14,3,0
2007,December,Florida,Restaurant,Salad Dressing,,Salmonella unknown,Salmonella,Confirmed,14,1,0
2007,April,Illinois,Restaurant,Pancit,,Salmonella enterica,Salmonella,Confirmed,13,2,0
2007,June,Pennsylvania,Residence,Raw Milk; Cheese,,Salmonella enterica,Salmonella,Confirmed,13,1,0
2007,October,Connecticut,Residence,"Pork, Unspecified",,Salmonella enterica,Salmonella,Confirmed,13,1,0
2007,October,Maine,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,13,4,0
2007,January,Florida,Fair/Festival,"Turkey, Other",,Salmonella unknown,Salmonella,Confirmed,13,0,0
2007,February,Washington,Restaurant,"Beef, Other",,Salmonella enterica,Salmonella,Confirmed,12,2,0
2007,June,Massachusetts,Prison,,,Salmonella enterica,Salmonella,Confirmed,12,1,0
2007,August,Alabama,Residence; Religious Facility,Fig Crisp,,Salmonella enterica,Salmonella,Confirmed,12,0,0
2007,August,Colorado,Unknown,,,Salmonella enterica,Salmonella,Confirmed,12,4,0
2007,February,Multistate,Residence,"Basil, Unspecified",Leafy Green,Salmonella enterica,Salmonella,Confirmed,11,0,0
2007,May,California,Restaurant,"Sandwich, Deli",,Salmonella enterica,Salmonella,Confirmed,11,2,0
2007,July,Indiana,Unknown,Hummus,,Salmonella enterica,Salmonella,Confirmed,11,0,0
2007,September,Wisconsin,Catering Service,"Pork, Roasted",,Salmonella enterica,Salmonella,Confirmed,11,1,0
2007,October,Tennessee,Catering Service,,,Salmonella enterica,Salmonella,Confirmed,11,0,0
2007,November,Minnesota,Residence,,,Salmonella enterica,Salmonella,Confirmed,11,0,0
2007,November,South Dakota,,,,Salmonella enterica,Salmonella,Confirmed,11,6,0
2007,January,California,Residence,,,Salmonella enterica,Salmonella,Confirmed,10,4,0
2007,June,California,Unknown,,,Salmonella enterica,Salmonella,Confirmed,10,1,0
2007,July,New York,Unknown,"Tomato, Unspecified",Tomato,Salmonella enterica,Salmonella,Confirmed,10,4,1
2007,September,California,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,10,1,0
2007,September,Oregon,Restaurant; Residence,,,Salmonella enterica,Salmonella,Confirmed,10,1,0
2007,November,Maine,,,,Salmonella other,Salmonella,Confirmed,10,1,0
2007,May,Virginia,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,9,1,0
2007,June,Illinois,Grocery Store,Red Salsa; Pig Head; Green Salsa,,Salmonella enterica,Salmonella,Confirmed,9,1,0
2007,June,Ohio,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,9,1,0
2007,July,Minnesota,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,9,3,0
2007,October,Pennsylvania,,,,Salmonella enterica,Salmonella,Confirmed,9,3,0
2007,December,Virginia,Residence,"Lasagna, Beef",Egg,Salmonella enterica,Salmonella,Confirmed,9,2,0
2007,April,New Jersey,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,8,0,0
2007,July,Pennsylvania,Residence,"Ground Beef, Meatballs",,Salmonella enterica,Salmonella,Confirmed,8,3,0
2007,July,West Virginia,Residence,"Ice Cream, Homemade",,Salmonella enterica,Salmonella,Confirmed,8,2,0
2007,August,New Jersey,,,,Salmonella enterica,Salmonella,Confirmed,8,0,0
2007,May,California,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,7,3,0
2007,June,North Dakota,Catering Service,,,Salmonella enterica,Salmonella,Confirmed,7,1,0
2007,June,Oregon,Grocery Store,Crabcake,,Salmonella enterica,Salmonella,Confirmed,7,1,0
2007,July,Illinois,Grocery Store,,,Salmonella enterica,Salmonella,Confirmed,7,2,0
2007,August,California,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,7,1,0
2007,August,Maryland,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,7,3,0
2007,August,Minnesota,,Pot Pie,,Salmonella enterica,Salmonella,Confirmed,7,1,0
2007,November,New York,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,7,2,0
2007,February,Ohio,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,6,1,0
2007,February,Pennsylvania,Unknown,,,Salmonella enterica,Salmonella,Confirmed,6,1,0
2007,March,California,Unknown,,,Salmonella enterica,Salmonella,Confirmed,6,5,0
2007,March,Georgia,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,6,0,0
2007,April,Ohio,Residence,,,Salmonella enterica,Salmonella,Confirmed,6,0,0
2007,May,Illinois,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,6,0,0
2007,May,Minnesota,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,6,1,0
2007,May,New York,Restaurant,"Chicken Dishes, Unspecified",Chicken,Salmonella enterica,Salmonella,Confirmed,6,1,0
2007,June,Alabama,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,6,1,0
2007,August,Georgia,Camp,,,Salmonella enterica,Salmonella,Confirmed,6,0,0
2007,November,New York,Residence,"Turkey, Baked",Turkey,Salmonella enterica,Salmonella,Confirmed,6,1,0
2007,November,Tennessee,Unknown,,,Salmonella enterica,Salmonella,Confirmed,6,2,0
2007,December,Colorado,Residence,"Multiple Cheeses, Pasteurized",Cheese,Salmonella enterica,Salmonella,Confirmed,6,2,0
2007,April,Georgia,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,5,1,0
2007,May,New Jersey,Residence,Chicken,,Salmonella enterica,Salmonella,Confirmed,5,3,0
2007,June,Arkansas,Residence,"Chicken, Casserole",,Salmonella enterica,Salmonella,Confirmed,5,2,0
2007,June,Delaware,,,,Salmonella enterica,Salmonella,Confirmed,5,2,0
2007,June,Maryland,Grocery Store,"Tomato, Unspecified; Cheese, Unspecified; Chicken, Unspecified; Unspecified Fruit",,Salmonella enterica,Salmonella,Confirmed,5,3,0
2007,June,Michigan,Other (Describe In Remarks); Unknown,,,Salmonella enterica,Salmonella,Confirmed,5,1,0
2007,July,Illinois,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,5,1,0
2007,September,Michigan,Unknown,,,Salmonella enterica,Salmonella,Confirmed,5,1,0
2007,October,Alaska,,Pot Pie,,Salmonella other,Salmonella,Confirmed,5,1,0
2007,May,Florida,Restaurant,Multiple Foods,,Salmonella unknown,Salmonella,Confirmed,5,0,0
2007,April,Texas,Restaurant,"Ground Beef, Hamburger",,Salmonella enterica,Salmonella,Confirmed,4,1,0
2007,June,Georgia,Residence,,,Salmonella enterica,Salmonella,Confirmed,4,1,0
2007,July,Georgia,Assisted Living Facility,,,Salmonella enterica,Salmonella,Confirmed,4,1,0
2007,September,Wyoming,Restaurant; Residence,,,Salmonella enterica,Salmonella,Confirmed,4,0,0
2007,December,Wyoming,Restaurant,,,Salmonella enterica,Salmonella,Confirmed,4,0,0
2007,May,Vermont,,,,Salmonella enterica,Salmonella,Confirmed,3,0,0
2007,July,California,Restaurant,"Beans, Garbanzo",,Salmonella enterica,Salmonella,Confirmed,3,0,0
2007,October,Iowa,Residence,"Chicken, Baked; Chicken, Grilled",Chicken; Chicken,Salmonella enterica,Salmonella,Confirmed,3,1,0
